xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180012800,63.871868,30.588803,47.032832,8.305110,19.738080,NaN,NaN,NaN
20200201T180012900,64.395387,30.423295,47.032827,8.305109,19.835640,NaN,NaN,NaN
20200201T180013000,65.051452,30.117573,47.032821,8.305106,20.383560,NaN,NaN,NaN
20200201T180013100,65.466957,29.917766,47.032817,8.305105,20.517120,NaN,NaN,NaN
20200201T180013200,66.016404,29.647041,47.032812,8.305103,20.615040,NaN,NaN,NaN
20200201T180013300,66.534415,29.389806,47.032807,8.305101,20.820600,NaN,NaN,NaN
20200201T180013400,67.010052,29.148065,47.032802,8.305099,20.883600,NaN,NaN,NaN
20200201T180013500,67.571778,28.820993,47.032797,8.305096,21.020400,NaN,NaN,NaN
20200201T180013600,68.039193,28.534390,47.032792,8.305093,21.169080,NaN,NaN,NaN
20200201T180013700,68.509322,28.200922,47.032787,8.305090,21.095640,NaN,NaN,NaN
20200201T180013800,69.023193,27.859436,47.032782,8.305087,21.178080,NaN,NaN,NaN
20200201T180013900,69.542547,27.547857,47.032777,8.305084,21.292200,NaN,NaN,NaN
20200201T180014000,69.951171,27.248846,47.032773,8.305081,20.947320,NaN,NaN,NaN
20200201T180014100,70.477349,26.912832,47.032768,8.305078,21.007800,NaN,NaN,NaN
20200201T180014200,70.965238,26.552924,47.032763,8.305074,21.060360,NaN,NaN,NaN
20200201T180014300,71.431282,26.258844,47.032758,8.305072,20.949480,NaN,NaN,NaN
20200201T180014400,71.905494,25.885987,47.032754,8.305068,21.075120,NaN,NaN,NaN
20200201T180014500,72.386558,25.550513,47.032749,8.305065,20.996640,NaN,NaN,NaN
20200201T180014600,72.780136,25.231075,47.032745,8.305062,20.837160,NaN,NaN,NaN
20200201T180014700,73.243412,24.860222,47.032740,8.305058,20.851560,NaN,NaN,NaN
20200201T180014800,73.630110,24.441579,47.032736,8.305053,20.746080,NaN,NaN,NaN
20200201T180014900,73.952591,24.104259,47.032733,8.305050,20.502000,NaN,NaN,NaN
20200201T180015000,74.366670,23.773335,47.032728,8.305046,20.419560,NaN,NaN,NaN
20200201T180015100,74.775267,23.412503,47.032724,8.305043,20.221920,NaN,NaN,NaN
20200201T180015200,75.140121,23.059689,47.032720,8.305039,19.894320,NaN,NaN,NaN
20200201T180015300,75.514540,22.697393,47.032717,8.305035,19.674000,NaN,NaN,NaN
20200201T180015400,75.701680,22.361695,47.032714,8.305031,19.190160,NaN,NaN,NaN
20200201T180015500,75.980446,22.094213,47.032711,8.305029,18.597600,NaN,NaN,NaN
20200201T180015600,76.137547,21.841302,47.032710,8.305026,17.944560,NaN,NaN,NaN
20200201T180015700,76.335624,21.503600,47.032707,8.305022,17.207280,NaN,NaN,NaN
20200201T180015800,76.431166,21.161506,47.032706,8.305018,16.551000,NaN,NaN,NaN
20200201T180015900,76.567739,20.858261,47.032704,8.305014,15.975720,NaN,NaN,NaN
20200201T180016000,76.619566,20.586005,47.032703,8.305011,15.281640,NaN,NaN,NaN
20200201T180016100,76.624909,20.306813,47.032703,8.305007,14.518440,NaN,NaN,NaN
20200201T180016200,76.605668,20.078495,47.032703,8.305004,13.681440,NaN,NaN,NaN
20200201T180016300,76.537201,19.828287,47.032703,8.305001,12.870000,NaN,NaN,NaN
20200201T180016400,76.459170,19.587561,47.032703,8.304997,12.177360,NaN,NaN,NaN
20200201T180016500,76.448151,19.404105,47.032703,8.304995,11.472120,NaN,NaN,NaN
20200201T180016600,76.307273,19.252179,47.032704,8.304993,10.930680,NaN,NaN,NaN
20200201T180016700,76.106290,19.204008,47.032706,8.304991,10.269720,NaN,NaN,NaN
20200201T180016800,76.020118,19.103880,47.032706,8.304990,9.572040,NaN,NaN,NaN
20200201T180016900,76.133477,18.858986,47.032705,8.304987,8.938080,NaN,NaN,NaN
