time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133500400,-169.778917,-18.295918,47.029952,8.287630,8.180280,NaN,NaN,NaN
20200203T133500500,-169.915755,-18.451566,47.029950,8.287629,8.001000,NaN,NaN,NaN
20200203T133500600,-170.029790,-18.673922,47.029948,8.287627,8.077680,NaN,NaN,NaN
20200203T133500700,-170.143825,-18.885160,47.029946,8.287626,8.236080,NaN,NaN,NaN
20200203T133500800,-170.219849,-19.063046,47.029945,8.287625,8.043480,NaN,NaN,NaN
20200203T133500900,-170.326281,-19.274284,47.029943,8.287623,7.939080,NaN,NaN,NaN
20200203T133501000,-170.470722,-19.452168,47.029941,8.287621,8.074440,NaN,NaN,NaN
20200203T133501100,-170.637970,-19.641168,47.029939,8.287619,8.260920,NaN,NaN,NaN
20200203T133501200,-170.797614,-19.796815,47.029938,8.287617,8.122680,NaN,NaN,NaN
20200203T133501300,-170.919249,-19.941346,47.029937,8.287615,8.026200,NaN,NaN,NaN
20200203T133501400,-171.071293,-20.163701,47.029935,8.287613,8.195400,NaN,NaN,NaN
20200203T133501500,-171.200532,-20.386056,47.029933,8.287612,8.322480,NaN,NaN,NaN
20200203T133501600,-171.291761,-20.586177,47.029931,8.287611,8.152920,NaN,NaN,NaN
20200203T133501700,-171.413396,-20.775179,47.029929,8.287609,8.117280,NaN,NaN,NaN
20200203T133501800,-171.550236,-20.953063,47.029928,8.287607,8.308800,NaN,NaN,NaN
20200203T133501900,-171.694677,-21.142064,47.029926,8.287605,8.286480,NaN,NaN,NaN
20200203T133502000,-171.816313,-21.308830,47.029924,8.287604,8.122320,NaN,NaN,NaN
20200203T133502100,-171.930346,-21.486714,47.029923,8.287602,8.135640,NaN,NaN,NaN
20200203T133502200,-172.036779,-21.709071,47.029921,8.287601,8.302320,NaN,NaN,NaN
20200203T133502300,-172.120404,-21.831366,47.029920,8.287600,8.121960,NaN,NaN,NaN
20200203T133502400,-172.211633,-22.042605,47.029918,8.287598,7.950960,NaN,NaN,NaN
20200203T133502500,-172.340871,-22.253843,47.029916,8.287597,7.993440,NaN,NaN,NaN
20200203T133502600,-172.462508,-22.465081,47.029914,8.287595,8.099280,NaN,NaN,NaN
20200203T133502700,-172.606948,-22.609610,47.029913,8.287593,7.928640,NaN,NaN,NaN
20200203T133502800,-172.698177,-22.809731,47.029911,8.287592,7.871400,NaN,NaN,NaN
20200203T133502900,-172.789406,-23.032088,47.029909,8.287591,7.995960,NaN,NaN,NaN
20200203T133503000,-172.857829,-23.232209,47.029907,8.287590,8.036280,NaN,NaN,NaN
20200203T133503100,-172.911048,-23.421213,47.029905,8.287589,7.832160,NaN,NaN,NaN
20200203T133503200,-172.979471,-23.621334,47.029904,8.287588,7.751520,NaN,NaN,NaN
20200203T133503300,-173.085904,-23.843691,47.029902,8.287587,8.034840,NaN,NaN,NaN
20200203T133503400,-173.199937,-24.010457,47.029900,8.287585,8.011800,NaN,NaN,NaN
20200203T133503500,-173.321574,-24.210577,47.029898,8.287584,7.827480,NaN,NaN,NaN
20200203T133503600,-173.374793,-24.432935,47.029896,8.287583,7.836120,NaN,NaN,NaN
20200203T133503700,-173.435615,-24.644174,47.029894,8.287582,8.016480,NaN,NaN,NaN
20200203T133503800,-173.481232,-24.833178,47.029893,8.287582,7.904880,NaN,NaN,NaN
20200203T133503900,-173.511645,-25.033301,47.029891,8.287581,7.711200,NaN,NaN,NaN
20200203T133504000,-173.595272,-25.255658,47.029889,8.287580,7.790760,NaN,NaN,NaN
20200203T133504100,-173.694104,-25.478014,47.029887,8.287579,8.003880,NaN,NaN,NaN
20200203T133504200,-173.800536,-25.667017,47.029885,8.287578,7.889760,NaN,NaN,NaN
20200203T133504300,-173.861357,-25.878256,47.029883,8.287577,7.765920,NaN,NaN,NaN
20200203T133504400,-173.899373,-26.111733,47.029881,8.287576,7.948800,NaN,NaN,NaN
20200203T133504500,-173.929787,-26.334091,47.029879,8.287576,8.050680,NaN,NaN,NaN
20200203T133504600,-173.952599,-26.534214,47.029877,8.287576,7.860960,NaN,NaN,NaN
20200203T133504700,-173.990615,-26.756572,47.029876,8.287575,7.817400,NaN,NaN,NaN
20200203T133504800,-174.036233,-26.990048,47.029873,8.287574,8.032680,NaN,NaN,NaN
20200203T133504900,-174.119859,-27.179051,47.029872,8.287573,8.086680,NaN,NaN,NaN
20200203T133505000,-174.180681,-27.390291,47.029870,8.287573,7.955280,NaN,NaN,NaN
20200203T133505100,-174.211095,-27.623767,47.029868,8.287572,7.922160,NaN,NaN,NaN
20200203T133505200,-174.218704,-27.857244,47.029866,8.287572,8.107920,NaN,NaN,NaN
20200203T133505300,-174.218709,-28.046250,47.029864,8.287572,8.052120,NaN,NaN,NaN
20200203T133505400,-174.218715,-28.257491,47.029862,8.287572,7.838280,NaN,NaN,NaN
20200203T133505500,-174.233926,-28.502086,47.029860,8.287572,7.893360,NaN,NaN,NaN
20200203T133505600,-174.256737,-28.713326,47.029858,8.287572,8.070480,NaN,NaN,NaN
20200203T133505700,-174.325160,-28.913448,47.029856,8.287571,7.966440,NaN,NaN,NaN
20200203T133505800,-174.340370,-29.124689,47.029854,8.287570,7.842240,NaN,NaN,NaN
20200203T133505900,-174.325172,-29.324813,47.029852,8.287571,7.906680,NaN,NaN,NaN
20200203T133506000,-174.302373,-29.547173,47.029850,8.287571,7.980840,NaN,NaN,NaN
20200203T133506100,-174.287174,-29.736178,47.029849,8.287571,7.839360,NaN,NaN,NaN
20200203T133506200,-174.249170,-29.925185,47.029847,8.287572,7.701120,NaN,NaN,NaN
20200203T133506300,-174.271983,-30.169779,47.029845,8.287571,7.836840,NaN,NaN,NaN
20200203T133506400,-174.279591,-30.392139,47.029843,8.287571,7.950960,NaN,NaN,NaN
20200203T133506500,-174.332810,-30.581142,47.029841,8.287571,7.778880,NaN,NaN,NaN
20200203T133506600,-174.317612,-30.781266,47.029839,8.287571,7.718400,NaN,NaN,NaN
20200203T133506700,-174.279608,-30.992509,47.029837,8.287571,7.846200,NaN,NaN,NaN
20200203T133506800,-174.226401,-31.203752,47.029835,8.287572,7.847640,NaN,NaN,NaN
20200203T133506900,-174.188397,-31.403876,47.029834,8.287572,7.763400,NaN,NaN,NaN
20200203T133507000,-174.165597,-31.604000,47.029832,8.287573,7.754400,NaN,NaN,NaN
20200203T133507100,-174.150399,-31.826360,47.029830,8.287573,7.899840,NaN,NaN,NaN
20200203T133507200,-174.180812,-32.015364,47.029828,8.287573,7.848000,NaN,NaN,NaN
20200203T133507300,-174.180817,-32.204370,47.029826,8.287573,7.692120,NaN,NaN,NaN
20200203T133507400,-174.142813,-32.393376,47.029825,8.287573,7.615800,NaN,NaN,NaN
20200203T133507500,-174.089605,-32.582383,47.029823,8.287574,7.639200,NaN,NaN,NaN
20200203T133507600,-174.021192,-32.738037,47.029822,8.287575,7.464600,NaN,NaN,NaN
20200203T133507700,-173.967984,-32.915926,47.029820,8.287575,7.269840,NaN,NaN,NaN
20200203T133507800,-173.937582,-33.127168,47.029818,8.287576,7.255440,NaN,NaN,NaN
20200203T133507900,-173.914782,-33.327292,47.029816,8.287576,7.238880,NaN,NaN,NaN
20200203T133508000,-173.922390,-33.538533,47.029815,8.287576,7.140240,NaN,NaN,NaN
20200203T133508100,-173.861579,-33.716422,47.029813,8.287577,7.023600,NaN,NaN,NaN
20200203T133508200,-173.770362,-33.905430,47.029811,8.287578,7.127280,NaN,NaN,NaN
20200203T133508300,-173.694347,-34.083320,47.029810,8.287579,7.148160,NaN,NaN,NaN
20200203T133508400,-173.625934,-34.238973,47.029808,8.287580,7.058160,NaN,NaN,NaN
20200203T133508500,-173.595532,-34.427979,47.029806,8.287580,7.039440,NaN,NaN,NaN
20200203T133508600,-173.565131,-34.650340,47.029804,8.287581,7.202880,NaN,NaN,NaN
20200203T133508700,-173.565136,-34.839345,47.029803,8.287581,7.224120,NaN,NaN,NaN
20200203T133508800,-173.549937,-35.028351,47.029801,8.287581,7.148520,NaN,NaN,NaN
20200203T133508900,-173.496730,-35.250712,47.029799,8.287582,7.192440,NaN,NaN,NaN
20200203T133509000,-173.428319,-35.450837,47.029797,8.287582,7.277400,NaN,NaN,NaN
20200203T133509100,-173.359905,-35.573137,47.029796,8.287583,7.174440,NaN,NaN,NaN
20200203T133509200,-173.291492,-35.751026,47.029795,8.287584,7.061040,NaN,NaN,NaN
20200203T133509300,-173.253488,-35.951150,47.029793,8.287585,7.074000,NaN,NaN,NaN
20200203T133509400,-173.215485,-36.162393,47.029791,8.287585,7.188120,NaN,NaN,NaN
20200203T133509500,-173.200286,-36.340281,47.029789,8.287585,7.134840,NaN,NaN,NaN
20200203T133509600,-173.124272,-36.540406,47.029787,8.287586,7.096320,NaN,NaN,NaN
20200203T133509700,-173.078665,-36.707177,47.029786,8.287587,7.137360,NaN,NaN,NaN
20200203T133509800,-172.995048,-36.862831,47.029785,8.287588,7.108560,NaN,NaN,NaN
20200203T133509900,-172.903830,-37.029603,47.029783,8.287589,7.014600,NaN,NaN,NaN
20200203T133510000,-172.812613,-37.240847,47.029781,8.287591,7.029000,NaN,NaN,NaN
20200203T133510100,-172.744201,-37.440972,47.029779,8.287591,7.192440,NaN,NaN,NaN
20200203T133510200,-172.706196,-37.607743,47.029778,8.287592,7.171920,NaN,NaN,NaN
20200203T133510300,-172.652987,-37.774514,47.029776,8.287593,7.099920,NaN,NaN,NaN
20200203T133510400,-172.561770,-37.985758,47.029775,8.287594,7.130880,NaN,NaN,NaN
20200203T133510500,-172.470552,-38.174766,47.029773,8.287595,7.250760,NaN,NaN,NaN
20200203T133510600,-172.417342,-38.319301,47.029772,8.287596,7.123320,NaN,NaN,NaN
20200203T133510700,-172.303318,-38.486073,47.029770,8.287597,7.120440,NaN,NaN,NaN
20200203T133510800,-172.227304,-38.686199,47.029768,8.287598,7.220160,NaN,NaN,NaN
20200203T133510900,-172.189301,-38.897441,47.029766,8.287599,7.265160,NaN,NaN,NaN
20200203T133511000,-172.128490,-39.075330,47.029765,8.287600,7.135200,NaN,NaN,NaN
20200203T133511100,-172.029670,-39.264339,47.029763,8.287601,7.124760,NaN,NaN,NaN
20200203T133511200,-171.923249,-39.464465,47.029761,8.287602,7.283160,NaN,NaN,NaN
20200203T133511300,-171.809223,-39.586766,47.029760,8.287604,7.313040,NaN,NaN,NaN
20200203T133511400,-171.695198,-39.720185,47.029759,8.287605,7.162200,NaN,NaN,NaN
20200203T133511500,-171.565970,-39.909194,47.029757,8.287607,7.185240,NaN,NaN,NaN
20200203T133511600,-171.459549,-40.109320,47.029755,8.287608,7.391160,NaN,NaN,NaN
20200203T133511700,-171.391135,-40.264973,47.029754,8.287609,7.342920,NaN,NaN,NaN
20200203T133511800,-171.292315,-40.431746,47.029753,8.287611,7.287120,NaN,NaN,NaN
20200203T133511900,-171.178292,-40.642990,47.029751,8.287612,7.397280,NaN,NaN,NaN
20200203T133512000,-171.071869,-40.798645,47.029749,8.287613,7.489440,NaN,NaN,NaN
20200203T133512100,-170.957843,-40.909827,47.029748,8.287615,7.345800,NaN,NaN,NaN
20200203T133512200,-170.836217,-41.076600,47.029747,8.287617,7.233840,NaN,NaN,NaN
20200203T133512300,-170.737397,-41.276726,47.029745,8.287618,7.304760,NaN,NaN,NaN
20200203T133512400,-170.630975,-41.476853,47.029743,8.287619,7.438680,NaN,NaN,NaN
20200203T133512500,-170.577766,-41.632506,47.029742,8.287620,7.290360,NaN,NaN,NaN
20200203T133512600,-170.448539,-41.843751,47.029740,8.287622,7.280640,NaN,NaN,NaN
20200203T133512700,-170.326912,-41.999406,47.029738,8.287623,7.418880,NaN,NaN,NaN
20200203T133512800,-170.190082,-42.155061,47.029737,8.287625,7.422840,NaN,NaN,NaN
20200203T133512900,-170.060852,-42.288480,47.029736,8.287627,7.234200,NaN,NaN,NaN
20200203T133513000,-169.931624,-42.466371,47.029734,8.287628,7.242480,NaN,NaN,NaN
20200203T133513100,-169.809998,-42.633144,47.029733,8.287630,7.366320,NaN,NaN,NaN
20200203T133513200,-169.733984,-42.811033,47.029731,8.287631,7.294680,NaN,NaN,NaN
20200203T133513300,-169.612357,-42.977806,47.029730,8.287633,7.242120,NaN,NaN,NaN
20200203T133513400,-169.475528,-43.189051,47.029728,8.287634,7.324560,NaN,NaN,NaN
20200203T133513500,-169.323493,-43.311353,47.029727,8.287636,7.458480,NaN,NaN,NaN
20200203T133513600,-169.194262,-43.411419,47.029726,8.287638,7.275960,NaN,NaN,NaN
20200203T133513700,-169.065033,-43.555956,47.029724,8.287640,7.146360,NaN,NaN,NaN
20200203T133513800,-168.935805,-43.744965,47.029723,8.287642,7.225920,NaN,NaN,NaN
20200203T133513900,-168.829383,-43.922855,47.029721,8.287643,7.322400,NaN,NaN,NaN
20200203T133514000,-168.738164,-44.067391,47.029720,8.287644,7.187760,NaN,NaN,NaN
20200203T133514100,-168.616538,-44.267518,47.029718,8.287646,7.207200,NaN,NaN,NaN
20200203T133514200,-168.479708,-44.434291,47.029716,8.287648,7.355520,NaN,NaN,NaN
20200203T133514300,-168.335274,-44.545475,47.029716,8.287649,7.336080,NaN,NaN,NaN
20200203T133514400,-168.213645,-44.634422,47.029715,8.287651,7.079400,NaN,NaN,NaN
20200203T133514500,-168.054010,-44.823431,47.029713,8.287653,7.067520,NaN,NaN,NaN
20200203T133514600,-167.924781,-44.979087,47.029712,8.287655,7.206120,NaN,NaN,NaN
20200203T133514700,-167.803155,-45.156977,47.029710,8.287656,7.255080,NaN,NaN,NaN
20200203T133514800,-167.673926,-45.301514,47.029709,8.287658,7.186680,NaN,NaN,NaN
20200203T133514900,-167.514289,-45.457170,47.029707,8.287660,7.241400,NaN,NaN,NaN
20200203T133515000,-167.347050,-45.590590,47.029706,8.287662,7.382520,NaN,NaN,NaN
20200203T133515100,-167.210217,-45.679538,47.029705,8.287664,7.268400,NaN,NaN,NaN
20200203T133515200,-167.058182,-45.801840,47.029704,8.287666,7.164000,NaN,NaN,NaN
20200203T133515300,-166.906147,-45.968613,47.029703,8.287668,7.227360,NaN,NaN,NaN
20200203T133515400,-166.776918,-46.113150,47.029701,8.287670,7.333560,NaN,NaN,NaN
20200203T133515500,-166.670494,-46.235451,47.029700,8.287671,7.184520,NaN,NaN,NaN
20200203T133515600,-166.518459,-46.379988,47.029699,8.287673,7.127280,NaN,NaN,NaN
20200203T133515700,-166.412035,-46.468935,47.029698,8.287675,7.021440,NaN,NaN,NaN
20200203T133515800,-166.320813,-46.524527,47.029698,8.287676,6.773400,NaN,NaN,NaN
20200203T133515900,-166.176378,-46.591239,47.029697,8.287678,6.507360,NaN,NaN,NaN
20200203T133516000,-165.978731,-46.724660,47.029696,8.287680,6.463440,NaN,NaN,NaN
20200203T133516100,-165.819094,-46.869198,47.029695,8.287683,6.556320,NaN,NaN,NaN
20200203T133516200,-165.689864,-47.002617,47.029693,8.287684,6.539760,NaN,NaN,NaN
20200203T133516300,-165.537828,-47.091565,47.029693,8.287686,6.405840,NaN,NaN,NaN
20200203T133516400,-165.355385,-47.236103,47.029691,8.287689,6.437520,NaN,NaN,NaN
20200203T133516500,-165.172941,-47.347288,47.029690,8.287691,6.559200,NaN,NaN,NaN
20200203T133516600,-165.005700,-47.402882,47.029690,8.287693,6.471360,NaN,NaN,NaN
20200203T133516700,-164.830857,-47.480713,47.029689,8.287696,6.512400,NaN,NaN,NaN
20200203T133516800,-164.625608,-47.614134,47.029688,8.287698,6.827400,NaN,NaN,NaN
20200203T133516900,-164.427960,-47.725319,47.029687,8.287701,7.087680,NaN,NaN,NaN
20200203T133517000,-164.275924,-47.825384,47.029686,8.287703,7.021440,NaN,NaN,NaN
20200203T133517100,-164.093480,-47.936569,47.029685,8.287705,7.005600,NaN,NaN,NaN
20200203T133517200,-163.895833,-48.058872,47.029684,8.287708,7.131960,NaN,NaN,NaN
20200203T133517300,-163.720989,-48.103348,47.029683,8.287710,7.191000,NaN,NaN,NaN
20200203T133517400,-163.530942,-48.136707,47.029683,8.287713,7.093800,NaN,NaN,NaN
20200203T133517500,-163.356099,-48.236774,47.029682,8.287715,7.048440,NaN,NaN,NaN
20200203T133517600,-163.150850,-48.347959,47.029681,8.287718,7.214760,NaN,NaN,NaN
20200203T133517700,-162.953202,-48.459144,47.029680,8.287720,7.286040,NaN,NaN,NaN
20200203T133517800,-162.785961,-48.536974,47.029680,8.287722,7.156800,NaN,NaN,NaN
20200203T133517900,-162.603517,-48.614804,47.029679,8.287725,7.102080,NaN,NaN,NaN
20200203T133518000,-162.405868,-48.692635,47.029678,8.287727,7.203240,NaN,NaN,NaN
20200203T133518100,-162.215820,-48.737112,47.029678,8.287730,7.130880,NaN,NaN,NaN
20200203T133518200,-162.025773,-48.770471,47.029677,8.287732,7.005600,NaN,NaN,NaN
20200203T133518300,-161.873736,-48.870537,47.029677,8.287734,7.028280,NaN,NaN,NaN
20200203T133518400,-161.683690,-48.970604,47.029676,8.287737,7.111440,NaN,NaN,NaN
20200203T133518500,-161.524052,-49.059552,47.029675,8.287739,7.025040,NaN,NaN,NaN
20200203T133518600,-161.341607,-49.148500,47.029674,8.287741,6.941520,NaN,NaN,NaN
20200203T133518700,-161.121153,-49.248568,47.029673,8.287744,7.006680,NaN,NaN,NaN
20200203T133518800,-160.915902,-49.293045,47.029673,8.287747,7.083000,NaN,NaN,NaN
20200203T133518900,-160.718251,-49.293050,47.029673,8.287750,6.995520,NaN,NaN,NaN
20200203T133519000,-160.535806,-49.370880,47.029672,8.287752,6.950520,NaN,NaN,NaN
20200203T133519100,-160.345761,-49.482065,47.029671,8.287755,7.058520,NaN,NaN,NaN
20200203T133519200,-160.170918,-49.571013,47.029670,8.287757,7.044840,NaN,NaN,NaN
20200203T133519300,-159.988473,-49.648844,47.029670,8.287759,6.996600,NaN,NaN,NaN
20200203T133519400,-159.798427,-49.748910,47.029669,8.287762,7.043040,NaN,NaN,NaN
20200203T133519500,-159.562768,-49.815624,47.029668,8.287765,7.243200,NaN,NaN,NaN
20200203T133519600,-159.365119,-49.848983,47.029668,8.287767,7.208640,NaN,NaN,NaN
20200203T133519700,-159.182672,-49.871224,47.029668,8.287770,7.085880,NaN,NaN,NaN
20200203T133519800,-158.969820,-49.971291,47.029667,8.287773,7.137000,NaN,NaN,NaN
20200203T133519900,-158.772172,-50.060240,47.029666,8.287775,7.244640,NaN,NaN,NaN
20200203T133520000,-158.589728,-50.160307,47.029665,8.287778,7.199640,NaN,NaN,NaN
20200203T133520100,-158.392079,-50.249255,47.029664,8.287780,7.187400,NaN,NaN,NaN
20200203T133520200,-158.171625,-50.349323,47.029663,8.287783,7.364160,NaN,NaN,NaN
20200203T133520300,-157.951170,-50.382682,47.029663,8.287786,7.489800,NaN,NaN,NaN
20200203T133520400,-157.783927,-50.393805,47.029663,8.287788,7.335360,NaN,NaN,NaN
20200203T133520500,-157.586278,-50.449399,47.029662,8.287791,7.221960,NaN,NaN,NaN
20200203T133520600,-157.381027,-50.538348,47.029662,8.287794,7.330680,NaN,NaN,NaN
20200203T133520700,-157.183379,-50.627297,47.029661,8.287796,7.384320,NaN,NaN,NaN
20200203T133520800,-157.000934,-50.694010,47.029660,8.287799,7.252920,NaN,NaN,NaN
20200203T133520900,-156.780478,-50.727369,47.029660,8.287801,7.254360,NaN,NaN,NaN
20200203T133521000,-156.575227,-50.782964,47.029659,8.287804,7.342920,NaN,NaN,NaN
20200203T133521100,-156.354770,-50.782970,47.029659,8.287807,7.324560,NaN,NaN,NaN
20200203T133521200,-156.164721,-50.771857,47.029660,8.287810,7.172280,NaN,NaN,NaN
20200203T133521300,-155.951868,-50.816334,47.029659,8.287812,7.159320,NaN,NaN,NaN
20200203T133521400,-155.723811,-50.883047,47.029658,8.287815,7.363440,NaN,NaN,NaN
20200203T133521500,-155.548967,-50.916406,47.029658,8.287818,7.325280,NaN,NaN,NaN
20200203T133521600,-155.374123,-50.949764,47.029658,8.287820,7.234200,NaN,NaN,NaN
20200203T133521700,-155.168871,-50.994241,47.029657,8.287823,7.242480,NaN,NaN,NaN
20200203T133521800,-154.978823,-51.005364,47.029657,8.287825,7.279920,NaN,NaN,NaN
20200203T133521900,-154.811579,-50.960896,47.029658,8.287827,7.160040,NaN,NaN,NaN
20200203T133522000,-154.591122,-50.972020,47.029658,8.287830,7.128360,NaN,NaN,NaN
20200203T133522100,-154.393473,-51.016497,47.029657,8.287833,7.147440,NaN,NaN,NaN
20200203T133522200,-154.180619,-51.060974,47.029657,8.287836,7.207560,NaN,NaN,NaN
20200203T133522300,-153.990571,-51.072097,47.029657,8.287838,7.131960,NaN,NaN,NaN
20200203T133522400,-153.777717,-51.116574,47.029656,8.287841,7.060320,NaN,NaN,NaN
20200203T133522500,-153.564863,-51.127697,47.029656,8.287844,7.177320,NaN,NaN,NaN
20200203T133522600,-153.374813,-51.094348,47.029657,8.287846,7.176960,NaN,NaN,NaN
20200203T133522700,-153.169560,-51.083235,47.029657,8.287849,7.159320,NaN,NaN,NaN
20200203T133522800,-152.949104,-51.105476,47.029657,8.287852,7.256880,NaN,NaN,NaN
20200203T133522900,-152.713444,-51.138836,47.029656,8.287855,7.438680,NaN,NaN,NaN
20200203T133523000,-152.523396,-51.172195,47.029656,8.287857,7.401240,NaN,NaN,NaN
20200203T133523100,-152.295338,-51.183318,47.029656,8.287860,7.434360,NaN,NaN,NaN
20200203T133523200,-152.067280,-51.194442,47.029656,8.287863,7.509960,NaN,NaN,NaN
20200203T133523300,-151.846822,-51.149976,47.029656,8.287866,7.612200,NaN,NaN,NaN
20200203T133523400,-151.649170,-51.083273,47.029657,8.287869,7.596000,NaN,NaN,NaN
20200203T133523500,-151.436315,-51.072160,47.029657,8.287872,7.587360,NaN,NaN,NaN
20200203T133523600,-151.208257,-51.083283,47.029657,8.287875,7.725240,NaN,NaN,NaN
20200203T133523700,-150.980198,-51.083289,47.029657,8.287878,7.770960,NaN,NaN,NaN
20200203T133523800,-150.767343,-51.061058,47.029657,8.287881,7.743960,NaN,NaN,NaN
20200203T133523900,-150.539284,-51.038828,47.029657,8.287884,7.746840,NaN,NaN,NaN
20200203T133524000,-150.318826,-51.005480,47.029657,8.287886,7.867440,NaN,NaN,NaN
20200203T133524100,-150.121174,-50.938777,47.029658,8.287889,7.790040,NaN,NaN,NaN
20200203T133524200,-149.923522,-50.872074,47.029659,8.287892,7.724880,NaN,NaN,NaN
20200203T133524300,-149.703065,-50.860961,47.029659,8.287895,7.723440,NaN,NaN,NaN
20200203T133524400,-149.482608,-50.838730,47.029659,8.287897,7.773120,NaN,NaN,NaN
20200203T133524500,-149.277354,-50.805381,47.029659,8.287900,7.731720,NaN,NaN,NaN
20200203T133524600,-149.094907,-50.772032,47.029660,8.287903,7.645320,NaN,NaN,NaN
20200203T133524700,-148.912459,-50.727565,47.029660,8.287905,7.605360,NaN,NaN,NaN
20200203T133524800,-148.737613,-50.683097,47.029660,8.287907,7.497720,NaN,NaN,NaN
20200203T133524900,-148.570368,-50.594157,47.029661,8.287909,7.330680,NaN,NaN,NaN
20200203T133525000,-148.365113,-50.527454,47.029662,8.287912,7.270920,NaN,NaN,NaN
20200203T133525100,-148.137054,-50.482988,47.029662,8.287915,7.369560,NaN,NaN,NaN
20200203T133525200,-147.939402,-50.438521,47.029663,8.287918,7.337880,NaN,NaN,NaN
20200203T133525300,-147.718944,-50.394054,47.029663,8.287921,7.304760,NaN,NaN,NaN
20200203T133525400,-147.513690,-50.327351,47.029663,8.287923,7.331040,NaN,NaN,NaN
20200203T133525500,-147.308435,-50.227295,47.029664,8.287926,7.425720,NaN,NaN,NaN
20200203T133525600,-147.156394,-50.149473,47.029665,8.287928,7.356960,NaN,NaN,NaN
20200203T133525700,-146.928333,-50.038298,47.029666,8.287931,7.429320,NaN,NaN,NaN
20200203T133525800,-146.707875,-49.960478,47.029667,8.287934,7.639200,NaN,NaN,NaN
20200203T133525900,-146.479814,-49.882658,47.029668,8.287937,7.822800,NaN,NaN,NaN
20200203T133526000,-146.259356,-49.815955,47.029668,8.287940,7.853400,NaN,NaN,NaN
20200203T133526100,-146.054101,-49.715898,47.029669,8.287943,7.882560,NaN,NaN,NaN
20200203T133526200,-145.833642,-49.604724,47.029670,8.287945,8.036640,NaN,NaN,NaN
20200203T133526300,-145.681601,-49.504666,47.029671,8.287947,8.017920,NaN,NaN,NaN
20200203T133526400,-145.506753,-49.382372,47.029672,8.287950,7.943760,NaN,NaN,NaN
