time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200203T133503600,-176.476244,-21.041863,47.029927,8.287542,9.186480,NaN,NaN,NaN
20200203T133503700,-176.529468,-21.430991,47.029923,8.287542,9.365760,NaN,NaN,NaN
20200203T133503800,-176.635904,-21.742291,47.029921,8.287540,9.539280,NaN,NaN,NaN
20200203T133503900,-176.658718,-22.042475,47.029918,8.287540,9.805680,NaN,NaN,NaN
20200203T133504000,-176.719539,-22.231478,47.029916,8.287539,9.920880,NaN,NaN,NaN
20200203T133504100,-176.765158,-22.487190,47.029914,8.287539,9.874800,NaN,NaN,NaN
20200203T133504200,-176.825978,-22.653958,47.029912,8.287538,9.830880,NaN,NaN,NaN
20200203T133504300,-176.833586,-22.865199,47.029910,8.287538,9.911520,NaN,NaN,NaN
20200203T133504400,-176.848796,-23.076440,47.029909,8.287538,9.859320,NaN,NaN,NaN
20200203T133504500,-176.864005,-23.265445,47.029907,8.287537,9.583920,NaN,NaN,NaN
20200203T133504600,-176.886815,-23.398860,47.029906,8.287537,9.308880,NaN,NaN,NaN
20200203T133504700,-176.902024,-23.576747,47.029904,8.287537,8.831160,NaN,NaN,NaN
20200203T133504800,-176.947642,-23.787987,47.029902,8.287536,8.295840,NaN,NaN,NaN
20200203T133504900,-176.962849,-23.921402,47.029901,8.287536,7.714440,NaN,NaN,NaN
20200203T133505000,-176.924842,-23.999229,47.029900,8.287536,7.209000,NaN,NaN,NaN
20200203T133505100,-176.909642,-24.121527,47.029899,8.287537,6.779880,NaN,NaN,NaN
20200203T133505200,-176.856434,-24.321652,47.029897,8.287537,6.543720,NaN,NaN,NaN
20200203T133505300,-176.879248,-24.599600,47.029895,8.287537,6.437520,NaN,NaN,NaN
20200203T133505400,-176.932465,-24.744132,47.029894,8.287536,6.318000,NaN,NaN,NaN
20200203T133505500,-176.955275,-24.888665,47.029892,8.287536,6.216840,NaN,NaN,NaN
20200203T133505600,-176.962883,-25.077670,47.029891,8.287536,6.192360,NaN,NaN,NaN
20200203T133505700,-176.909677,-25.333385,47.029888,8.287537,6.335280,NaN,NaN,NaN
20200203T133505800,-176.902079,-25.500154,47.029887,8.287537,6.372360,NaN,NaN,NaN
20200203T133505900,-176.856473,-25.678043,47.029885,8.287537,6.455160,NaN,NaN,NaN
20200203T133506000,-176.810867,-25.878168,47.029883,8.287538,6.688800,NaN,NaN,NaN
20200203T133506100,-176.833679,-26.067173,47.029882,8.287538,6.877800,NaN,NaN,NaN
20200203T133506200,-176.833684,-26.245060,47.029880,8.287538,6.926400,NaN,NaN,NaN
20200203T133506300,-176.818488,-26.534127,47.029877,8.287538,6.992280,NaN,NaN,NaN
20200203T133506400,-176.841301,-26.767604,47.029875,8.287538,7.135920,NaN,NaN,NaN
20200203T133506500,-176.795694,-26.934375,47.029874,8.287538,7.179840,NaN,NaN,NaN
20200203T133506600,-176.696876,-27.178973,47.029872,8.287540,7.333200,NaN,NaN,NaN
20200203T133506700,-176.613262,-27.434688,47.029869,8.287541,7.382160,NaN,NaN,NaN
20200203T133506800,-176.537250,-27.668168,47.029867,8.287542,7.529760,NaN,NaN,NaN
20200203T133506900,-176.491643,-27.834939,47.029866,8.287542,7.596000,NaN,NaN,NaN
20200203T133507000,-176.453641,-28.090653,47.029863,8.287543,7.713000,NaN,NaN,NaN
20200203T133507100,-176.423241,-28.357485,47.029861,8.287543,7.890840,NaN,NaN,NaN
20200203T133507200,-176.392840,-28.579845,47.029859,8.287543,8.050680,NaN,NaN,NaN
20200203T133507300,-176.370038,-28.735497,47.029858,8.287544,7.920720,NaN,NaN,NaN
20200203T133507400,-176.294028,-29.035684,47.029855,8.287545,8.004960,NaN,NaN,NaN
20200203T133507500,-176.256025,-29.258045,47.029853,8.287545,8.137080,NaN,NaN,NaN
20200203T133507600,-176.202817,-29.458170,47.029851,8.287546,8.101800,NaN,NaN,NaN
20200203T133507700,-176.195221,-29.669411,47.029849,8.287546,8.016120,NaN,NaN,NaN
20200203T133507800,-176.142015,-29.914008,47.029847,8.287547,7.972200,NaN,NaN,NaN
20200203T133507900,-176.126818,-30.147485,47.029845,8.287547,8.037720,NaN,NaN,NaN
20200203T133508000,-176.096416,-30.369846,47.029843,8.287547,7.989480,NaN,NaN,NaN
20200203T133508100,-176.043208,-30.547735,47.029841,8.287548,7.836840,NaN,NaN,NaN
20200203T133508200,-175.982400,-30.803449,47.029839,8.287549,7.815600,NaN,NaN,NaN
20200203T133508300,-175.891185,-31.092519,47.029836,8.287550,8.056440,NaN,NaN,NaN
20200203T133508400,-175.845581,-31.337116,47.029834,8.287551,8.058960,NaN,NaN,NaN
20200203T133508500,-175.807576,-31.515004,47.029833,8.287551,7.994880,NaN,NaN,NaN
20200203T133508600,-175.792382,-31.870779,47.029829,8.287551,8.161920,NaN,NaN,NaN
20200203T133508700,-175.769582,-32.059785,47.029828,8.287552,8.200080,NaN,NaN,NaN
20200203T133508800,-175.731577,-32.237674,47.029826,8.287552,8.115120,NaN,NaN,NaN
20200203T133508900,-175.655565,-32.482271,47.029824,8.287553,8.110800,NaN,NaN,NaN
20200203T133509000,-175.571951,-32.715751,47.029822,8.287554,8.119800,NaN,NaN,NaN
20200203T133509100,-175.465528,-32.849170,47.029821,8.287556,8.061480,NaN,NaN,NaN
20200203T133509200,-175.374310,-33.038178,47.029819,8.287557,7.938720,NaN,NaN,NaN
20200203T133509300,-175.290695,-33.260539,47.029817,8.287558,7.763760,NaN,NaN,NaN
20200203T133509400,-175.191877,-33.505137,47.029815,8.287559,7.718760,NaN,NaN,NaN
20200203T133509500,-175.123465,-33.694145,47.029813,8.287560,7.734240,NaN,NaN,NaN
20200203T133509600,-175.070257,-33.894269,47.029811,8.287561,7.529760,NaN,NaN,NaN
20200203T133509700,-174.880217,-34.172224,47.029809,8.287563,7.674120,NaN,NaN,NaN
20200203T133509800,-174.758592,-34.372351,47.029807,8.287565,7.774200,NaN,NaN,NaN
20200203T133509900,-174.629363,-34.505770,47.029806,8.287567,7.664040,NaN,NaN,NaN
20200203T133510000,-174.530542,-34.650306,47.029804,8.287568,7.522560,NaN,NaN,NaN
20200203T133510100,-174.446927,-34.861550,47.029803,8.287569,7.590960,NaN,NaN,NaN
20200203T133510200,-174.348108,-35.083912,47.029801,8.287570,7.706160,NaN,NaN,NaN
20200203T133510300,-174.325307,-35.239564,47.029799,8.287571,7.585200,NaN,NaN,NaN
20200203T133510400,-174.188478,-35.461927,47.029797,8.287573,7.509240,NaN,NaN,NaN
20200203T133510500,-174.021243,-35.717645,47.029795,8.287575,7.693920,NaN,NaN,NaN
20200203T133510600,-173.922423,-35.884417,47.029793,8.287576,7.728120,NaN,NaN,NaN
20200203T133510700,-173.770388,-36.017837,47.029792,8.287578,7.539840,NaN,NaN,NaN
20200203T133510800,-173.686773,-36.240199,47.029790,8.287579,7.484760,NaN,NaN,NaN
20200203T133510900,-173.565149,-36.507034,47.029788,8.287581,7.703640,NaN,NaN,NaN
20200203T133511000,-173.458730,-36.773868,47.029785,8.287582,8.005320,NaN,NaN,NaN
